Station,Year,Month,Day,Maximum temparature (celcius),Minimum temparature (celcius),Rainfall (millimetres)
AU_QLD_098,2012,04,01,8,-5,207.6
AU_QLD_098,2012,04,02,33,-4,20.1
AU_QLD_098,2012,04,03,15,-5,139.0
AU_QLD_098,2012,04,04,2,-4,148.6
AU_QLD_098,2012,04,05,6,-5,310.3
AU_QLD_098,2012,04,06,11,-4,117.8
AU_QLD_098,2012,04,07,34,19,368.2
AU_QLD_098,2012,04,08,15,-3,215.4
AU_QLD_098,2012,04,09,25,7,282.6
AU_QLD_098,2012,04,10,39,5,221.4
AU_QLD_098,2012,04,11,37,3,24.3
AU_QLD_098,2012,04,12,3,-3,26.7
AU_QLD_098,2012,04,13,31,-2,349.2
AU_QLD_098,2012,04,14,33,27,36.1
AU_QLD_098,2012,04,15,36,10,305.4
AU_QLD_098,2012,04,16,37,-4,68.7
AU_QLD_098,2012,04,17,11,-3,238.4
AU_QLD_098,2012,04,18,23,6,180.4
AU_QLD_098,2012,04,19,37,26,78.5
AU_QLD_098,2012,04,20,8,-4,399.3
AU_QLD_098,2012,04,21,35,19,31.4
AU_QLD_098,2012,04,22,28,22,339.6
AU_QLD_098,2012,04,23,19,2,334.2
AU_QLD_098,2012,04,24,16,1,209.3
AU_QLD_098,2012,04,25,35,18,111.2
AU_QLD_098,2012,04,26,37,14,140.2
AU_QLD_098,2012,04,27,20,2,99.5
AU_QLD_098,2012,04,28,11,-1,69.4
AU_QLD_098,2012,04,29,7,-2,31.0
AU_QLD_098,2012,04,30,6,-2,261.4
AU_QLD_098,2012,05,01,27,14,59.1
AU_QLD_098,2012,05,02,12,1,307.6
AU_QLD_098,2012,05,03,37,11,304.0
AU_QLD_098,2012,05,04,21,9,137.1
AU_QLD_098,2012,05,05,29,23,89.6
AU_QLD_098,2012,05,06,9,-5,387.7
AU_QLD_098,2012,05,07,15,4,226.2
AU_QLD_098,2012,05,08,13,5,383.2
AU_QLD_098,2012,05,09,23,10,284.6
AU_QLD_098,2012,05,10,37,25,237.5
AU_QLD_098,2012,05,11,27,18,246.3
AU_QLD_098,2012,05,12,3,-4,15.2
AU_QLD_098,2012,05,13,5,-5,213.0
AU_QLD_098,2012,05,14,22,-1,42.0
AU_QLD_098,2012,05,15,14,1,268.1
AU_QLD_098,2012,05,16,19,-4,387.6
AU_QLD_098,2012,05,17,36,25,372.7
AU_QLD_098,2012,05,18,8,0,163.7
AU_QLD_098,2012,05,19,12,-2,373.7
AU_QLD_098,2012,05,20,19,-1,115.4
AU_QLD_098,2012,05,21,7,1,378.5
AU_QLD_098,2012,05,22,14,-5,16.2
AU_QLD_098,2012,05,23,9,-5,209.0
AU_QLD_098,2012,05,24,22,0,23.2
AU_QLD_098,2012,05,25,13,-2,88.0
AU_QLD_098,2012,05,26,31,7,25.1
AU_QLD_098,2012,05,27,2,-4,81.3
AU_QLD_098,2012,05,28,1,-5,232.1
AU_QLD_098,2012,05,29,0,-2,334.7
AU_QLD_098,2012,05,30,38,28,392.6
AU_QLD_098,2012,05,31,11,-2,148.5
AU_QLD_098,2012,06,01,33,7,334.0
AU_QLD_098,2012,06,02,14,-3,284.0
AU_QLD_098,2012,06,03,15,-3,148.4
AU_QLD_098,2012,06,04,25,10,285.7
AU_QLD_098,2012,06,05,33,2,146.4
AU_QLD_098,2012,06,06,12,-2,115.7
AU_QLD_098,2012,06,07,0,-7,246.3
AU_QLD_098,2012,06,08,17,5,171.4
AU_QLD_098,2012,06,09,7,-5,333.6
AU_QLD_098,2012,06,10,5,-2,68.2
AU_QLD_098,2012,06,11,13,-1,23.1
AU_QLD_098,2012,06,12,6,-4,126.5
AU_QLD_098,2012,06,13,15,1,390.5
AU_QLD_098,2012,06,14,30,6,126.2
AU_QLD_098,2012,06,15,9,-1,30.4
AU_QLD_098,2012,06,16,14,7,344.3
AU_QLD_098,2012,06,17,14,3,6.5
AU_QLD_098,2012,06,18,3,-5,67.0
AU_QLD_098,2012,06,19,19,0,38.6
AU_QLD_098,2012,06,20,13,3,152.8
AU_QLD_098,2012,06,21,0,-8,151.5
AU_QLD_098,2012,06,22,2,-5,99.5
AU_QLD_098,2012,06,23,6,-5,165.2
AU_QLD_098,2012,06,24,39,9,384.1
AU_QLD_098,2012,06,25,1,-5,207.1
AU_QLD_098,2012,06,26,15,-1,270.5
AU_QLD_098,2012,06,27,30,11,293.8
AU_QLD_098,2012,06,28,25,7,15.4
AU_QLD_098,2012,06,29,14,8,393.0
AU_QLD_098,2012,06,30,5,-4,21.5
AU_QLD_098,2012,07,01,33,22,174.5
AU_QLD_098,2012,07,02,7,0,310.2
AU_QLD_098,2012,07,03,28,12,124.3
AU_QLD_098,2012,07,04,3,-4,361.3
AU_QLD_098,2012,07,05,19,-2,217.8
AU_QLD_098,2012,07,06,14,7,103.6
AU_QLD_098,2012,07,07,38,19,64.4
AU_QLD_098,2012,07,08,27,2,394.1
AU_QLD_098,2012,07,09,24,11,190.5
AU_QLD_098,2012,07,10,27,7,368.8
AU_QLD_098,2012,07,11,2,-5,303.0
AU_QLD_098,2012,07,12,35,10,248.2
AU_QLD_098,2012,07,13,20,12,53.3
AU_QLD_098,2012,07,14,25,5,259.7
AU_QLD_098,2012,07,15,20,5,241.3
AU_QLD_098,2012,07,16,39,-2,260.8
AU_QLD_098,2012,07,17,13,3,87.5
AU_QLD_098,2012,07,18,38,16,0.2
AU_QLD_098,2012,07,19,1,-5,174.2
AU_QLD_098,2012,07,20,4,-4,14.7
AU_QLD_098,2012,07,21,39,17,221.1
AU_QLD_098,2012,07,22,14,5,312.2
AU_QLD_098,2012,07,23,13,-1,47.4
AU_QLD_098,2012,07,24,30,19,264.2
AU_QLD_098,2012,07,25,29,6,255.2
AU_QLD_098,2012,07,26,37,30,91.7
AU_QLD_098,2012,07,27,36,-2,348.2
AU_QLD_098,2012,07,28,9,0,17.5
AU_QLD_098,2012,07,29,38,29,230.8
AU_QLD_098,2012,07,30,0,-2,378.0
AU_QLD_098,2012,07,31,27,-5,334.0
AU_QLD_098,2012,08,01,35,21,90.5
AU_QLD_098,2012,08,02,21,1,138.0
AU_QLD_098,2012,08,03,12,1,293.1
AU_QLD_098,2012,08,04,7,-4,366.2
AU_QLD_098,2012,08,05,23,-3,83.2
AU_QLD_098,2012,08,06,15,-4,307.0
AU_QLD_098,2012,08,07,4,-5,29.3
AU_QLD_098,2012,08,08,12,-5,195.8
AU_QLD_098,2012,08,09,11,-5,349.4
AU_QLD_098,2012,08,10,8,-4,394.8
AU_QLD_098,2012,08,11,14,-4,178.5
AU_QLD_098,2012,08,12,38,31,54.0
AU_QLD_098,2012,08,13,26,15,361.3
AU_QLD_098,2012,08,14,4,-4,168.4
AU_QLD_098,2012,08,15,5,-4,132.6
AU_QLD_098,2012,08,16,18,6,241.7
AU_QLD_098,2012,08,17,1,-5,86.2
AU_QLD_098,2012,08,18,1,-5,165.7
AU_QLD_098,2012,08,19,31,23,85.6
AU_QLD_098,2012,08,20,13,3,202.0
AU_QLD_098,2012,08,21,5,-4,55.7
AU_QLD_098,2012,08,22,27,4,265.0
AU_QLD_098,2012,08,23,24,-5,212.7
AU_QLD_098,2012,08,24,3,-5,12.4
AU_QLD_098,2012,08,25,26,3,266.7
AU_QLD_098,2012,08,26,6,-2,94.7
AU_QLD_098,2012,08,27,20,-3,387.7
AU_QLD_098,2012,08,28,32,-1,190.6
AU_QLD_098,2012,08,29,36,8,304.3
AU_QLD_098,2012,08,30,14,0,27.0
AU_QLD_098,2012,08,31,32,2,225.0
AU_QLD_098,2012,09,01,25,-2,88.1
AU_QLD_098,2012,09,02,17,3,170.2
AU_QLD_098,2012,09,03,33,26,377.8
AU_QLD_098,2012,09,04,1,-5,192.8
AU_QLD_098,2012,09,05,27,3,324.5
AU_QLD_098,2012,09,06,20,13,377.2
AU_QLD_098,2012,09,07,35,3,161.3
AU_QLD_098,2012,09,08,34,0,399.0
AU_QLD_098,2012,09,09,2,-5,202.5
AU_QLD_098,2012,09,10,19,12,301.3
AU_QLD_098,2012,09,11,8,-5,155.2
AU_QLD_098,2012,09,12,25,13,80.8
AU_QLD_098,2012,09,13,2,-4,386.3
AU_QLD_098,2012,09,14,17,3,246.8
AU_QLD_098,2012,09,15,37,26,111.6
AU_QLD_098,2012,09,16,33,2,114.1
AU_QLD_098,2012,09,17,16,1,245.0
AU_QLD_098,2012,09,18,19,-3,357.1
AU_QLD_098,2012,09,19,38,11,327.4
AU_QLD_098,2012,09,20,32,-3,214.0
AU_QLD_098,2012,09,21,33,10,395.6
AU_QLD_098,2012,09,22,14,-1,347.4
AU_QLD_098,2012,09,23,8,-5,90.2
AU_QLD_098,2012,09,24,2,-4,365.6
AU_QLD_098,2012,09,25,1,-5,317.2
AU_QLD_098,2012,09,26,14,0,104.5
AU_QLD_098,2012,09,27,23,3,385.7
AU_QLD_098,2012,09,28,28,6,391.1
AU_QLD_098,2012,09,29,4,-3,324.1
AU_QLD_098,2012,09,30,16,9,220.5
AU_QLD_098,2012,10,01,31,1,229.3
AU_QLD_098,2012,10,02,25,10,37.0
AU_QLD_098,2012,10,03,8,-3,39.0
AU_QLD_098,2012,10,04,23,-5,296.1
AU_QLD_098,2012,10,05,30,21,238.7
AU_QLD_098,2012,10,06,38,12,215.2
AU_QLD_098,2012,10,07,7,0,271.3
AU_QLD_098,2012,10,08,10,-1,12.5
AU_QLD_098,2012,10,09,16,10,180.7
AU_QLD_098,2012,10,10,17,-5,158.7
AU_QLD_098,2012,10,11,0,0,374.5
AU_QLD_098,2012,10,12,3,-5,41.0
AU_QLD_098,2012,10,13,9,3,160.0
AU_QLD_098,2012,10,14,21,-5,362.5
AU_QLD_098,2012,10,15,31,18,258.1
AU_QLD_098,2012,10,16,9,-2,336.0
AU_QLD_098,2012,10,17,38,25,107.7
AU_QLD_098,2012,10,18,22,2,300.3
AU_QLD_098,2012,10,19,15,-2,62.1
AU_QLD_098,2012,10,20,14,-4,241.7
AU_QLD_098,2012,10,21,11,-1,13.6
AU_QLD_098,2012,10,22,26,0,212.4
AU_QLD_098,2012,10,23,30,16,16.1
AU_QLD_098,2012,10,24,32,11,44.0
AU_QLD_098,2012,10,25,13,1,367.1
AU_QLD_098,2012,10,26,37,10,338.7
AU_QLD_098,2012,10,27,32,-4,371.2
AU_QLD_098,2012,10,28,3,-4,178.8
AU_QLD_098,2012,10,29,0,-7,9.3
AU_QLD_098,2012,10,30,36,26,232.0
AU_QLD_098,2012,10,31,17,1,398.1
AU_QLD_098,2012,11,01,4,-3,68.8
AU_QLD_098,2012,11,02,9,-2,179.8
AU_QLD_098,2012,11,03,2,-4,374.1
AU_QLD_098,2012,11,04,14,2,170.2
AU_QLD_098,2012,11,05,7,-5,225.8
AU_QLD_098,2012,11,06,12,5,326.1
AU_QLD_098,2012,11,07,36,8,123.8
AU_QLD_098,2012,11,08,20,6,191.3
AU_QLD_098,2012,11,09,32,19,315.0
AU_QLD_098,2012,11,10,22,11,187.2
AU_QLD_098,2012,11,11,24,14,138.8
AU_QLD_098,2012,11,12,31,-1,86.8
AU_QLD_098,2012,11,13,13,-4,290.2
AU_QLD_098,2012,11,14,27,12,394.0
AU_QLD_098,2012,11,15,17,1,257.4
AU_QLD_098,2012,11,16,20,-1,295.3
AU_QLD_098,2012,11,17,1,-5,87.7
AU_QLD_098,2012,11,18,8,-3,268.2
AU_QLD_098,2012,11,19,11,2,355.0
AU_QLD_098,2012,11,20,6,-1,363.3
AU_QLD_098,2012,11,21,25,6,153.4
AU_QLD_098,2012,11,22,17,0,360.4
AU_QLD_098,2012,11,23,21,8,142.1
AU_QLD_098,2012,11,24,3,-4,202.3
AU_QLD_098,2012,11,25,26,13,42.0
AU_QLD_098,2012,11,26,19,0,120.6
AU_QLD_098,2012,11,27,1,-5,180.8
AU_QLD_098,2012,11,28,31,10,317.2
AU_QLD_098,2012,11,29,16,-5,377.6
AU_QLD_098,2012,11,30,34,12,325.0
AU_QLD_098,2012,12,01,28,20,374.0
AU_QLD_098,2012,12,02,14,0,397.3
AU_QLD_098,2012,12,03,0,-4,200.6
AU_QLD_098,2012,12,04,3,-5,150.8
AU_QLD_098,2012,12,05,3,-3,99.1
AU_QLD_098,2012,12,06,14,8,145.4
AU_QLD_098,2012,12,07,14,-3,295.3
AU_QLD_098,2012,12,08,34,4,323.7
AU_QLD_098,2012,12,09,3,-3,60.1
AU_QLD_098,2012,12,10,2,-5,355.5
AU_QLD_098,2012,12,11,7,-2,183.4
AU_QLD_098,2012,12,12,36,3,199.0
AU_QLD_098,2012,12,13,7,-2,354.3
AU_QLD_098,2012,12,14,23,4,10.6
AU_QLD_098,2012,12,15,6,-2,215.8
AU_QLD_098,2012,12,16,13,0,8.8
AU_QLD_098,2012,12,17,13,2,37.0
AU_QLD_098,2012,12,18,25,14,160.4
AU_QLD_098,2012,12,19,18,-1,377.7
AU_QLD_098,2012,12,20,34,23,113.5
AU_QLD_098,2012,12,21,1,-5,294.3
AU_QLD_098,2012,12,22,30,20,349.8
AU_QLD_098,2012,12,23,37,24,157.5
AU_QLD_098,2012,12,24,15,-1,8.6
AU_QLD_098,2012,12,25,39,26,357.2
AU_QLD_098,2012,12,26,9,1,328.2
AU_QLD_098,2012,12,27,13,-5,164.7
AU_QLD_098,2012,12,28,1,-5,343.2
AU_QLD_098,2012,12,29,36,16,19.1
AU_QLD_098,2012,12,30,31,21,12.0
AU_QLD_098,2012,12,31,30,9,269.3
AU_QLD_098,2013,01,01,36,7,341.5
AU_QLD_098,2013,01,02,13,7,15.0
AU_QLD_098,2013,01,03,4,-3,288.8
AU_QLD_098,2013,01,04,37,-1,58.8
AU_QLD_098,2013,01,05,29,17,397.1
AU_QLD_098,2013,01,06,29,0,124.3
AU_QLD_098,2013,01,07,6,-4,109.8
AU_QLD_098,2013,01,08,30,1,154.4
AU_QLD_098,2013,01,09,32,7,293.0
AU_QLD_098,2013,01,10,2,-5,153.6
AU_QLD_098,2013,01,11,0,-9,267.7
AU_QLD_098,2013,01,12,22,-3,303.4
AU_QLD_098,2013,01,13,18,1,183.6
AU_QLD_098,2013,01,14,24,16,294.5
AU_QLD_098,2013,01,15,7,-1,35.5
AU_QLD_098,2013,01,16,0,-9,137.3
AU_QLD_098,2013,01,17,15,2,187.5
AU_QLD_098,2013,01,18,19,-5,149.0
AU_QLD_098,2013,01,19,31,10,110.6
AU_QLD_098,2013,01,20,19,-2,345.6
AU_QLD_098,2013,01,21,28,16,330.7
AU_QLD_098,2013,01,22,31,14,373.2
AU_QLD_098,2013,01,23,22,-2,115.1
AU_QLD_098,2013,01,24,1,-5,398.3
AU_QLD_098,2013,01,25,22,1,268.7
AU_QLD_098,2013,01,26,11,2,328.0
AU_QLD_098,2013,01,27,7,-1,219.5
AU_QLD_098,2013,01,28,0,-7,250.1
AU_QLD_098,2013,01,29,0,-7,217.4
AU_QLD_098,2013,01,30,1,-5,45.5
AU_QLD_098,2013,01,31,7,0,31.7
AU_QLD_098,2013,02,01,29,-1,285.0
AU_QLD_098,2013,02,02,23,9,282.7
AU_QLD_098,2013,02,03,6,-1,374.3
AU_QLD_098,2013,02,04,27,2,344.4
AU_QLD_098,2013,02,05,19,9,55.6
AU_QLD_098,2013,02,06,16,0,232.3
AU_QLD_098,2013,02,07,0,-4,2.4
AU_QLD_098,2013,02,08,6,-3,157.0
AU_QLD_098,2013,02,09,39,5,249.4
AU_QLD_098,2013,02,10,31,8,107.7
AU_QLD_098,2013,02,11,26,9,146.3
AU_QLD_098,2013,02,12,6,0,200.2
AU_QLD_098,2013,02,13,13,-5,52.8
AU_QLD_098,2013,02,14,9,0,172.5
AU_QLD_098,2013,02,15,8,-3,103.7
AU_QLD_098,2013,02,16,23,13,129.5
AU_QLD_098,2013,02,17,27,15,360.2
AU_QLD_098,2013,02,18,18,2,3.3
AU_QLD_098,2013,02,19,8,-2,354.3
AU_QLD_098,2013,02,20,22,6,64.2
AU_QLD_098,2013,02,21,29,4,21.6
AU_QLD_098,2013,02,22,7,-2,88.0
AU_QLD_098,2013,02,23,6,-2,34.4
AU_QLD_098,2013,02,24,15,9,61.3
AU_QLD_098,2013,02,25,38,9,236.7
AU_QLD_098,2013,02,26,21,15,84.1
AU_QLD_098,2013,02,27,39,-2,344.5
AU_QLD_098,2013,02,28,38,14,66.6
AU_QLD_098,2013,03,01,4,-2,301.7
AU_QLD_098,2013,03,02,31,6,272.7
AU_QLD_098,2013,03,03,22,-5,309.4
AU_QLD_098,2013,03,04,8,-1,87.0
AU_QLD_098,2013,03,05,4,-3,9.1
AU_QLD_098,2013,03,06,26,20,340.1
AU_QLD_098,2013,03,07,24,-3,377.4
AU_QLD_098,2013,03,08,25,-4,212.2
AU_QLD_098,2013,03,09,9,-4,225.5
AU_QLD_098,2013,03,10,11,-2,25.6
AU_QLD_098,2013,03,11,11,1,308.1
AU_QLD_098,2013,03,12,39,-1,354.0
AU_QLD_098,2013,03,13,24,7,69.1
AU_QLD_098,2013,03,14,31,23,6.2
AU_QLD_098,2013,03,15,2,-5,136.6
AU_QLD_098,2013,03,16,5,-4,394.3
AU_QLD_098,2013,03,17,21,2,181.6
AU_QLD_098,2013,03,18,9,3,229.4
AU_QLD_098,2013,03,19,1,-5,277.5
AU_QLD_098,2013,03,20,32,16,51.7
AU_QLD_098,2013,03,21,6,0,114.3
AU_QLD_098,2013,03,22,38,-3,239.6
AU_QLD_098,2013,03,23,31,16,267.3
AU_QLD_098,2013,03,24,37,12,166.4
AU_QLD_098,2013,03,25,15,-3,77.0
AU_QLD_098,2013,03,26,11,4,154.5
AU_QLD_098,2013,03,27,22,5,90.7
AU_QLD_098,2013,03,28,24,-3,365.2
AU_QLD_098,2013,03,29,19,2,246.5
AU_QLD_098,2013,03,30,28,21,353.3
AU_QLD_098,2013,03,31,3,-3,36.2
AU_QLD_098,2013,04,01,29,2,286.2
AU_QLD_098,2013,04,02,25,-5,157.6
AU_QLD_098,2013,04,03,15,9,348.7
AU_QLD_098,2013,04,04,11,0,200.5
AU_QLD_098,2013,04,05,25,11,340.7
AU_QLD_098,2013,04,06,27,4,227.7
AU_QLD_098,2013,04,07,6,0,50.8
AU_QLD_098,2013,04,08,3,-3,200.3
AU_QLD_098,2013,04,09,17,-5,117.5
AU_QLD_098,2013,04,10,7,1,360.1
AU_QLD_098,2013,04,11,15,3,29.5
AU_QLD_098,2013,04,12,38,-5,339.0
AU_QLD_098,2013,04,13,8,-4,284.0
AU_QLD_098,2013,04,14,33,15,381.4
AU_QLD_098,2013,04,15,30,5,53.5
AU_QLD_098,2013,04,16,2,-5,123.1
AU_QLD_098,2013,04,17,29,10,224.5
AU_QLD_098,2013,04,18,30,-5,163.0
AU_QLD_098,2013,04,19,33,4,19.5
AU_QLD_098,2013,04,20,19,9,47.4
AU_QLD_098,2013,04,21,2,-4,169.0
AU_QLD_098,2013,04,22,18,9,42.8
AU_QLD_098,2013,04,23,18,-5,47.8
AU_QLD_098,2013,04,24,5,-1,96.4
AU_QLD_098,2013,04,25,37,25,353.4
AU_QLD_098,2013,04,26,9,0,2.6
AU_QLD_098,2013,04,27,7,-2,257.8
AU_QLD_098,2013,04,28,5,-3,112.2
AU_QLD_098,2013,04,29,1,-5,80.4
AU_QLD_098,2013,04,30,9,3,396.6
AU_QLD_098,2013,05,01,5,-1,83.5
AU_QLD_098,2013,05,02,32,-4,237.0
AU_QLD_098,2013,05,03,13,1,94.3
AU_QLD_098,2013,05,04,13,-5,345.1
AU_QLD_098,2013,05,05,15,5,364.6
AU_QLD_098,2013,05,06,25,16,41.2
AU_QLD_098,2013,05,07,27,14,116.7
AU_QLD_098,2013,05,08,11,-4,200.4
AU_QLD_098,2013,05,09,18,3,53.7
AU_QLD_098,2013,05,10,38,14,356.4
AU_QLD_098,2013,05,11,33,8,379.8
AU_QLD_098,2013,05,12,30,14,91.3
AU_QLD_098,2013,05,13,3,-5,38.0
AU_QLD_098,2013,05,14,2,-4,143.6
AU_QLD_098,2013,05,15,2,-4,330.6
AU_QLD_098,2013,05,16,35,16,370.8
AU_QLD_098,2013,05,17,39,-3,313.7
AU_QLD_098,2013,05,18,35,29,282.5
AU_QLD_098,2013,05,19,21,2,218.5
AU_QLD_098,2013,05,20,39,25,317.2
AU_QLD_098,2013,05,21,17,9,5.8
AU_QLD_098,2013,05,22,29,11,326.2
AU_QLD_098,2013,05,23,12,4,20.5
AU_QLD_098,2013,05,24,22,13,238.0
AU_QLD_098,2013,05,25,7,-1,372.5
AU_QLD_098,2013,05,26,12,5,83.6
AU_QLD_098,2013,05,27,21,2,113.5
AU_QLD_098,2013,05,28,5,-5,307.7
AU_QLD_098,2013,05,29,28,1,349.4
AU_QLD_098,2013,05,30,14,8,321.3
AU_QLD_098,2013,05,31,35,26,216.6
AU_QLD_098,2013,06,01,7,0,399.5
AU_QLD_098,2013,06,02,29,-5,105.5
AU_QLD_098,2013,06,03,5,-1,146.7
AU_QLD_098,2013,06,04,29,2,259.3
AU_QLD_098,2013,06,05,27,-3,369.6
AU_QLD_098,2013,06,06,0,-4,80.5
AU_QLD_098,2013,06,07,39,-3,326.5
AU_QLD_098,2013,06,08,37,16,170.5
AU_QLD_098,2013,06,09,3,-5,218.5
AU_QLD_098,2013,06,10,39,1,204.5
AU_QLD_098,2013,06,11,17,0,236.4
AU_QLD_098,2013,06,12,33,20,133.7
AU_QLD_098,2013,06,13,13,-4,235.7
AU_QLD_098,2013,06,14,32,19,4.7
AU_QLD_098,2013,06,15,39,32,359.7
AU_QLD_098,2013,06,16,5,-3,28.6
AU_QLD_098,2013,06,17,22,8,179.2
AU_QLD_098,2013,06,18,0,-4,257.0
AU_QLD_098,2013,06,19,21,11,69.2
AU_QLD_098,2013,06,20,37,10,169.0
AU_QLD_098,2013,06,21,1,-5,260.0
AU_QLD_098,2013,06,22,26,14,284.1
AU_QLD_098,2013,06,23,0,-2,137.7
AU_QLD_098,2013,06,24,6,-1,276.6
AU_QLD_098,2013,06,25,19,-5,94.2
AU_QLD_098,2013,06,26,12,3,349.6
AU_QLD_098,2013,06,27,4,-4,385.0
AU_QLD_098,2013,06,28,37,-1,53.2
AU_QLD_098,2013,06,29,32,-5,353.1
AU_QLD_098,2013,06,30,33,24,173.7
AU_QLD_098,2013,07,01,6,-4,127.5
AU_QLD_098,2013,07,02,30,4,293.4
AU_QLD_098,2013,07,03,22,7,238.6
AU_QLD_098,2013,07,04,38,9,243.8
AU_QLD_098,2013,07,05,3,-5,292.3
AU_QLD_098,2013,07,06,38,25,172.3
AU_QLD_098,2013,07,07,9,-1,294.5
AU_QLD_098,2013,07,08,33,27,361.0
AU_QLD_098,2013,07,09,6,-1,111.1
AU_QLD_098,2013,07,10,24,1,244.5
AU_QLD_098,2013,07,11,36,21,377.4
AU_QLD_098,2013,07,12,36,12,343.0
AU_QLD_098,2013,07,13,5,-2,241.8
AU_QLD_098,2013,07,14,34,6,339.3
AU_QLD_098,2013,07,15,5,-2,231.5
AU_QLD_098,2013,07,16,22,2,102.3
AU_QLD_098,2013,07,17,4,-4,363.0
AU_QLD_098,2013,07,18,24,0,339.7
AU_QLD_098,2013,07,19,1,-5,97.4
AU_QLD_098,2013,07,20,33,12,30.4
AU_QLD_098,2013,07,21,7,1,301.5
AU_QLD_098,2013,07,22,14,-1,45.8
AU_QLD_098,2013,07,23,19,0,39.5
AU_QLD_098,2013,07,24,12,5,279.1
AU_QLD_098,2013,07,25,27,21,264.1
AU_QLD_098,2013,07,26,1,-5,8.5
AU_QLD_098,2013,07,27,0,-8,75.4
AU_QLD_098,2013,07,28,25,12,235.6
AU_QLD_098,2013,07,29,20,4,76.6
AU_QLD_098,2013,07,30,22,7,110.6
AU_QLD_098,2013,07,31,37,7,44.3
AU_QLD_098,2013,08,01,23,15,321.2
AU_QLD_098,2013,08,02,16,0,218.3
AU_QLD_098,2013,08,03,1,-5,358.3
AU_QLD_098,2013,08,04,30,17,266.6
AU_QLD_098,2013,08,05,32,-4,82.1
AU_QLD_098,2013,08,06,9,-4,2.2
AU_QLD_098,2013,08,07,39,22,362.0
AU_QLD_098,2013,08,08,39,33,184.4
AU_QLD_098,2013,08,09,27,-2,391.8
AU_QLD_098,2013,08,10,30,0,149.2
AU_QLD_098,2013,08,11,11,-1,290.6
AU_QLD_098,2013,08,12,22,5,228.7
AU_QLD_098,2013,08,13,2,-5,104.6
AU_QLD_098,2013,08,14,26,-5,34.2
AU_QLD_098,2013,08,15,11,-3,342.7
AU_QLD_098,2013,08,16,14,-3,32.5
AU_QLD_098,2013,08,17,36,17,237.6
AU_QLD_098,2013,08,18,17,6,300.1
AU_QLD_098,2013,08,19,11,4,303.8
AU_QLD_098,2013,08,20,36,10,347.6
AU_QLD_098,2013,08,21,3,-4,63.4
AU_QLD_098,2013,08,22,2,-4,194.1
AU_QLD_098,2013,08,23,32,17,309.0
AU_QLD_098,2013,08,24,37,-1,327.7
AU_QLD_098,2013,08,25,22,7,327.5
AU_QLD_098,2013,08,26,39,23,180.1
AU_QLD_098,2013,08,27,5,-5,353.7
AU_QLD_098,2013,08,28,14,6,372.5
AU_QLD_098,2013,08,29,7,-5,61.1
AU_QLD_098,2013,08,30,29,11,276.5
AU_QLD_098,2013,08,31,8,-3,171.7
AU_QLD_098,2013,09,01,33,8,211.0
AU_QLD_098,2013,09,02,29,8,58.5
AU_QLD_098,2013,09,03,33,10,97.4
AU_QLD_098,2013,09,04,13,-3,204.1
AU_QLD_098,2013,09,05,13,3,291.5
AU_QLD_098,2013,09,06,18,6,166.8
AU_QLD_098,2013,09,07,16,-2,157.6
AU_QLD_098,2013,09,08,8,2,252.7
AU_QLD_098,2013,09,09,6,-4,150.7
AU_QLD_098,2013,09,10,5,-2,137.3
AU_QLD_098,2013,09,11,30,18,183.2
AU_QLD_098,2013,09,12,23,11,181.8
AU_QLD_098,2013,09,13,32,2,107.4
AU_QLD_098,2013,09,14,8,1,332.2
AU_QLD_098,2013,09,15,23,3,368.3
AU_QLD_098,2013,09,16,5,-2,141.0
AU_QLD_098,2013,09,17,7,-5,389.0
AU_QLD_098,2013,09,18,18,-3,168.8
AU_QLD_098,2013,09,19,31,22,281.1
AU_QLD_098,2013,09,20,31,20,159.7
AU_QLD_098,2013,09,21,0,-1,130.6
AU_QLD_098,2013,09,22,22,2,85.5
AU_QLD_098,2013,09,23,29,-2,259.2
AU_QLD_098,2013,09,24,9,3,129.7
AU_QLD_098,2013,09,25,25,-1,147.0
AU_QLD_098,2013,09,26,8,0,267.2
AU_QLD_098,2013,09,27,35,1,45.2
AU_QLD_098,2013,09,28,9,-3,318.0
AU_QLD_098,2013,09,29,4,-2,282.8
AU_QLD_098,2013,09,30,38,2,148.5
AU_QLD_098,2013,10,01,38,19,392.7
AU_QLD_098,2013,10,02,26,6,381.8
AU_QLD_098,2013,10,03,39,12,358.3
AU_QLD_098,2013,10,04,11,-5,327.2
AU_QLD_098,2013,10,05,20,2,373.4
AU_QLD_098,2013,10,06,25,2,374.1
AU_QLD_098,2013,10,07,6,-3,360.1
AU_QLD_098,2013,10,08,5,-2,125.4
AU_QLD_098,2013,10,09,23,-5,68.1
AU_QLD_098,2013,10,10,35,19,387.1
AU_QLD_098,2013,10,11,5,-5,224.8
AU_QLD_098,2013,10,12,0,-9,63.4
AU_QLD_098,2013,10,13,30,10,38.0
AU_QLD_098,2013,10,14,3,-4,220.1
AU_QLD_098,2013,10,15,2,-4,336.6
AU_QLD_098,2013,10,16,23,-4,245.6
AU_QLD_098,2013,10,17,28,3,75.7
AU_QLD_098,2013,10,18,15,7,57.5
AU_QLD_098,2013,10,19,8,0,342.1
AU_QLD_098,2013,10,20,17,4,168.7
AU_QLD_098,2013,10,21,14,-3,211.2
AU_QLD_098,2013,10,22,19,4,163.6
